date,origin,destination,vessel_class,freight_rate,congestion,weather_alert,geopolitics_index,fuel_cost
2026-08-03,RICH,VIZG,capesize,7.36,14,False,10.35439117084006,597.9523549850487
2026-08-04,RICH,VIZG,capesize,7.33,13,False,10.915113283898219,604.0454070578761
2026-08-05,RICH,VIZG,capesize,7.35,12,False,9.920795871066558,604.1948689606772
2026-08-06,RICH,VIZG,capesize,7.28,15,False,10.596225068683758,590.0367373357907
2026-08-07,RICH,VIZG,capesize,7.32,15,False,9.64874420196881,596.287682212372
2026-08-08,RICH,VIZG,capesize,7.3,15,False,10.352781354751304,590.3575494999792
2026-08-09,RICH,VIZG,capesize,7.39,12,False,10.412220213602822,604.4024563972238
2026-08-10,RICH,VIZG,capesize,7.33,12,False,9.235705530288108,591.6107306566809
2026-08-11,RICH,VIZG,capesize,7.32,14,False,9.621419727644037,597.0079096362315
2026-08-12,RICH,VIZG,capesize,7.35,13,False,9.380083635963722,592.6110329165961
2026-08-13,RICH,VIZG,capesize,7.29,13,False,10.248515567258702,593.3030603301106
2026-08-14,RICH,VIZG,capesize,7.37,11,False,10.088534783633143,597.3850697639795
2026-08-15,RICH,VIZG,capesize,7.34,12,False,10.878489262909286,601.182972930123
2026-08-16,RICH,VIZG,capesize,7.32,12,False,10.731541801542285,598.587394293051
2026-08-17,RICH,VIZG,capesize,7.34,11,False,10.239753326499269,597.1322958016715
2026-08-18,RICH,VIZG,capesize,7.37,12,False,9.982451702735457,596.2747820959687
2026-08-19,RICH,VIZG,capesize,7.38,13,False,10.974331032163358,603.0999230230308
2026-08-20,RICH,VIZG,capesize,7.35,10,False,9.705441087327829,594.5729001773104
2026-08-21,RICH,VIZG,capesize,7.37,15,False,9.045375228160584,602.2016686875464
2026-08-22,RICH,VIZG,capesize,7.33,13,False,9.978164884260297,602.1285920783046
2026-08-23,RICH,VIZG,capesize,7.33,13,False,9.333556825027586,601.9466955334798
2026-08-24,RICH,VIZG,capesize,7.29,15,False,10.368262862089043,596.284182771368
2026-08-25,RICH,VIZG,capesize,7.32,14,False,9.697278778544321,594.7820821182446
2026-08-26,RICH,VIZG,capesize,7.37,14,False,10.89533594620251,597.2191833483654
2026-08-27,RICH,VIZG,capesize,7.33,13,False,9.806153320884517,594.4580397001871
2026-08-28,RICH,VIZG,capesize,7.35,11,False,9.387358855514968,590.8985661791227
2026-07-24,RICH,VIZG,handysize,14.54,10,False,9.228254489252155,593.8635192052556
2026-07-25,RICH,VIZG,handysize,14.63,12,False,10.784040237562538,594.0985116216818
2026-07-26,RICH,VIZG,handysize,14.6,15,False,10.823857392016363,604.1320275303412
2026-07-27,RICH,VIZG,handysize,14.63,14,False,10.981740855075023,590.5494021903468
2026-07-28,RICH,VIZG,handysize,14.69,14,False,9.300482144621796,601.2855648948844
2026-07-29,RICH,VIZG,handysize,14.53,12,False,10.314395235817203,598.5653992424559
2026-07-30,RICH,VIZG,handysize,14.61,11,False,9.03478500995916,594.723535194014
2026-07-31,RICH,VIZG,handysize,14.64,10,False,9.596712485181794,592.4016250797421
2026-08-01,RICH,VIZG,handysize,14.47,13,False,10.916700094440342,591.3760152049913
2026-08-02,RICH,VIZG,handysize,14.65,13,False,10.128632959135178,597.1680706402101
2026-08-03,RICH,VIZG,handysize,14.66,14,False,10.35439117084006,597.9523549850487
2026-08-04,RICH,VIZG,handysize,14.61,13,False,10.915113283898219,604.0454070578761
2026-08-05,RICH,VIZG,handysize,14.65,12,False,9.920795871066558,604.1948689606772
2026-08-06,RICH,VIZG,handysize,14.49,15,False,10.596225068683758,590.0367373357907
2026-08-07,RICH,VIZG,handysize,14.58,15,False,9.64874420196881,596.287682212372
2026-08-08,RICH,VIZG,handysize,14.53,15,False,10.352781354751304,590.3575494999792
2026-08-09,RICH,VIZG,handysize,14.71,12,False,10.412220213602822,604.4024563972238
2026-08-10,RICH,VIZG,handysize,14.6,12,False,9.235705530288108,591.6107306566809
2026-08-11,RICH,VIZG,handysize,14.57,14,False,9.621419727644037,597.0079096362315
2026-08-12,RICH,VIZG,handysize,14.63,13,False,9.380083635963722,592.6110329165961
2026-08-13,RICH,VIZG,handysize,14.51,13,False,10.248515567258702,593.3030603301106
2026-08-14,RICH,VIZG,handysize,14.67,11,False,10.088534783633143,597.3850697639795
2026-08-15,RICH,VIZG,handysize,14.62,12,False,10.878489262909286,601.182972930123
2026-08-16,RICH,VIZG,handysize,14.58,12,False,10.731541801542285,598.587394293051
2026-08-17,RICH,VIZG,handysize,14.62,11,False,10.239753326499269,597.1322958016715
2026-08-18,RICH,VIZG,handysize,14.67,12,False,9.982451702735457,596.2747820959687
2026-08-19,RICH,VIZG,handysize,14.7,13,False,10.974331032163358,603.0999230230308
2026-08-20,RICH,VIZG,handysize,14.63,10,False,9.705441087327829,594.5729001773104
2026-08-21,RICH,VIZG,handysize,14.68,15,False,9.045375228160584,602.2016686875464
2026-08-22,RICH,VIZG,handysize,14.6,13,False,9.978164884260297,602.1285920783046
2026-08-23,RICH,VIZG,handysize,14.6,13,False,9.333556825027586,601.9466955334798
2026-08-24,RICH,VIZG,handysize,14.53,15,False,10.368262862089043,596.284182771368
2026-08-25,RICH,VIZG,handysize,14.59,14,False,9.697278778544321,594.7820821182446
2026-08-26,RICH,VIZG,handysize,14.67,14,False,10.89533594620251,597.2191833483654
2026-08-27,RICH,VIZG,handysize,14.6,13,False,9.806153320884517,594.4580397001871
2026-08-28,RICH,VIZG,handysize,14.63,11,False,9.387358855514968,590.8985661791227
2026-07-24,RICH,VIZG,panamax,9.77,10,False,9.228254489252155,593.8635192052556
2026-07-25,RICH,VIZG,panamax,9.84,12,False,10.784040237562538,594.0985116216818
2026-07-26,RICH,VIZG,panamax,9.81,15,False,10.823857392016363,604.1320275303412
2026-07-27,RICH,VIZG,panamax,9.83,14,False,10.981740855075023,590.5494021903468
2026-07-28,RICH,VIZG,panamax,9.87,14,False,9.300482144621796,601.2855648948844
2026-07-29,RICH,VIZG,panamax,9.77,12,False,10.314395235817203,598.5653992424559
2026-07-30,RICH,VIZG,panamax,9.82,11,False,9.03478500995916,594.723535194014
2026-07-31,RICH,VIZG,panamax,9.84,10,False,9.596712485181794,592.4016250797421
2026-08-01,RICH,VIZG,panamax,9.73,13,False,10.916700094440342,591.3760152049913
2026-08-02,RICH,VIZG,panamax,9.85,13,False,10.128632959135178,597.1680706402101
2026-08-03,RICH,VIZG,panamax,9.86,14,False,10.35439117084006,597.9523549850487
2026-08-04,RICH,VIZG,panamax,9.82,13,False,10.915113283898219,604.0454070578761
2026-08-05,RICH,VIZG,panamax,9.84,12,False,9.920795871066558,604.1948689606772
2026-08-06,RICH,VIZG,panamax,9.74,15,False,10.596225068683758,590.0367373357907
2026-08-07,RICH,VIZG,panamax,9.8,15,False,9.64874420196881,596.287682212372
2026-08-08,RICH,VIZG,panamax,9.77,15,False,10.352781354751304,590.3575494999792
2026-08-09,RICH,VIZG,panamax,9.89,12,False,10.412220213602822,604.4024563972238
2026-08-10,RICH,VIZG,panamax,9.81,12,False,9.235705530288108,591.6107306566809
2026-08-11,RICH,VIZG,panamax,9.79,14,False,9.621419727644037,597.0079096362315
2026-08-12,RICH,VIZG,panamax,9.84,13,False,9.380083635963722,592.6110329165961
2026-08-13,RICH,VIZG,panamax,9.75,13,False,10.248515567258702,593.3030603301106
2026-08-14,RICH,VIZG,panamax,9.86,11,False,10.088534783633143,597.3850697639795
2026-08-15,RICH,VIZG,panamax,9.83,12,False,10.878489262909286,601.182972930123
2026-08-16,RICH,VIZG,panamax,9.8,12,False,10.731541801542285,598.587394293051
2026-08-17,RICH,VIZG,panamax,9.83,11,False,10.239753326499269,597.1322958016715
2026-08-18,RICH,VIZG,panamax,9.86,12,False,9.982451702735457,596.2747820959687
2026-08-19,RICH,VIZG,panamax,9.88,13,False,10.974331032163358,603.0999230230308
2026-08-20,RICH,VIZG,panamax,9.84,10,False,9.705441087327829,594.5729001773104
2026-08-21,RICH,VIZG,panamax,9.87,15,False,9.045375228160584,602.2016686875464
2026-08-22,RICH,VIZG,panamax,9.81,13,False,9.978164884260297,602.1285920783046
2026-08-23,RICH,VIZG,panamax,9.81,13,False,9.333556825027586,601.9466955334798
2026-08-24,RICH,VIZG,panamax,9.76,15,False,10.368262862089043,596.284182771368
2026-08-25,RICH,VIZG,panamax,9.81,14,False,9.697278778544321,594.7820821182446
2026-08-26,RICH,VIZG,panamax,9.86,14,False,10.89533594620251,597.2191833483654
2026-08-27,RICH,VIZG,panamax,9.81,13,False,9.806153320884517,594.4580397001871
2026-08-28,RICH,VIZG,panamax,9.83,11,False,9.387358855514968,590.8985661791227
2026-07-24,RICH,VIZG,supramax,10.68,10,False,9.228254489252155,593.8635192052556
2026-07-25,RICH,VIZG,supramax,10.75,12,False,10.784040237562538,594.0985116216818
2026-07-26,RICH,VIZG,supramax,10.72,15,False,10.823857392016363,604.1320275303412
2026-07-27,RICH,VIZG,supramax,10.75,14,False,10.981740855075023,590.5494021903468
2026-07-28,RICH,VIZG,supramax,10.79,14,False,9.300482144621796,601.2855648948844
2026-07-29,RICH,VIZG,supramax,10.68,12,False,10.314395235817203,598.5653992424559
2026-07-30,RICH,VIZG,supramax,10.74,11,False,9.03478500995916,594.723535194014
2026-07-31,RICH,VIZG,supramax,10.75,10,False,9.596712485181794,592.4016250797421
2026-08-01,RICH,VIZG,supramax,10.63,13,False,10.916700094440342,591.3760152049913
2026-08-02,RICH,VIZG,supramax,10.76,13,False,10.128632959135178,597.1680706402101
2026-08-03,RICH,VIZG,supramax,10.77,14,False,10.35439117084006,597.9523549850487
2026-08-04,RICH,VIZG,supramax,10.74,13,False,10.915113283898219,604.0454070578761
2026-08-05,RICH,VIZG,supramax,10.76,12,False,9.920795871066558,604.1948689606772
2026-08-06,RICH,VIZG,supramax,10.64,15,False,10.596225068683758,590.0367373357907
2026-08-07,RICH,VIZG,supramax,10.71,15,False,9.64874420196881,596.287682212372
2026-08-08,RICH,VIZG,supramax,10.68,15,False,10.352781354751304,590.3575494999792
2026-08-09,RICH,VIZG,supramax,10.81,12,False,10.412220213602822,604.4024563972238
2026-08-10,RICH,VIZG,supramax,10.72,12,False,9.235705530288108,591.6107306566809
2026-08-11,RICH,VIZG,supramax,10.71,14,False,9.621419727644037,597.0079096362315
2026-08-12,RICH,VIZG,supramax,10.75,13,False,9.380083635963722,592.6110329165961
2026-08-13,RICH,VIZG,supramax,10.66,13,False,10.248515567258702,593.3030603301106
2026-08-14,RICH,VIZG,supramax,10.78,11,False,10.088534783633143,597.3850697639795
2026-08-15,RICH,VIZG,supramax,10.74,12,False,10.878489262909286,601.182972930123
2026-08-16,RICH,VIZG,supramax,10.71,12,False,10.731541801542285,598.587394293051
2026-08-17,RICH,VIZG,supramax,10.74,11,False,10.239753326499269,597.1322958016715
2026-08-18,RICH,VIZG,supramax,10.78,12,False,9.982451702735457,596.2747820959687
2026-08-19,RICH,VIZG,supramax,10.8,13,False,10.974331032163358,603.0999230230308
2026-08-20,RICH,VIZG,supramax,10.75,10,False,9.705441087327829,594.5729001773104
2026-08-21,RICH,VIZG,supramax,10.78,15,False,9.045375228160584,602.2016686875464
2026-08-22,RICH,VIZG,supramax,10.73,13,False,9.978164884260297,602.1285920783046
2026-08-23,RICH,VIZG,supramax,10.73,13,False,9.333556825027586,601.9466955334798
2026-08-24,RICH,VIZG,supramax,10.67,15,False,10.368262862089043,596.284182771368
2026-08-25,RICH,VIZG,supramax,10.72,14,False,9.697278778544321,594.7820821182446
2026-08-26,RICH,VIZG,supramax,10.78,14,False,10.89533594620251,597.2191833483654
2026-08-27,RICH,VIZG,supramax,10.72,13,False,9.806153320884517,594.4580397001871
2026-08-28,RICH,VIZG,supramax,10.75,11,False,9.387358855514968,590.8985661791227
2026-07-24,SAMA,HALD,capesize,4.68,35,False,13.20452409824483,593.8635192052556
2026-07-25,SAMA,HALD,capesize,4.71,28,False,11.065715989192558,594.0985116216818
2026-07-26,SAMA,HALD,capesize,4.69,38,False,13.82396628363279,604.1320275303412
2026-07-27,SAMA,HALD,capesize,4.71,38,False,11.738727299734975,590.5494021903468
2026-07-28,SAMA,HALD,capesize,4.72,35,False,13.222701199001627,601.2855648948844
2026-07-29,SAMA,HALD,capesize,4.67,36,False,10.209969367430547,598.5653992424559
2026-07-30,SAMA,HALD,capesize,4.7,33,False,11.373437582036862,594.723535194014
2026-07-31,SAMA,HALD,capesize,4.71,34,False,11.871959201598637,592.4016250797421
2026-08-01,SAMA,HALD,capesize,4.66,36,False,10.450855699362435,591.3760152049913
2026-08-02,SAMA,HALD,capesize,4.71,34,False,12.41752653104975,597.1680706402101
2026-08-03,SAMA,HALD,capesize,4.71,29,False,12.036123134322473,597.9523549850487
2026-08-04,SAMA,HALD,capesize,4.69,33,False,13.70600301017052,604.0454070578761
2026-08-05,SAMA,HALD,capesize,4.71,35,False,10.485927103656977,604.1948689606772
2026-08-06,SAMA,HALD,capesize,4.66,30,True,10.33606598264637,590.0367373357907
2026-08-07,SAMA,HALD,capesize,4.69,34,False,11.93494616532898,596.287682212372
2026-08-08,SAMA,HALD,capesize,4.68,32,False,10.42979045268035,590.3575494999792
2026-08-09,SAMA,HALD,capesize,4.73,38,False,13.285389778892437,604.4024563972238
2026-08-10,SAMA,HALD,capesize,4.7,38,False,12.96225635739928,591.6107306566809
2026-08-11,SAMA,HALD,capesize,4.69,31,False,11.682618157117169,597.0079096362315
2026-08-12,SAMA,HALD,capesize,4.71,34,False,12.41886827065765,592.6110329165961
2026-08-13,SAMA,HALD,capesize,4.67,29,False,10.71344126088339,593.3030603301106
2026-08-14,SAMA,HALD,capesize,4.72,37,True,12.7735990160534,597.3850697639795
2026-08-15,SAMA,HALD,capesize,4.7,37,False,10.083883837416433,601.182972930123
2026-08-16,SAMA,HALD,capesize,4.69,35,False,13.433502929457799,598.587394293051
2026-08-17,SAMA,HALD,capesize,4.7,34,False,12.346977934004384,597.1322958016715
2026-08-18,SAMA,HALD,capesize,4.72,36,False,11.20568711634253,596.2747820959687
2026-08-19,SAMA,HALD,capesize,4.73,35,True,13.139099507553656,603.0999230230308
2026-08-20,SAMA,HALD,capesize,4.71,37,False,10.336538477896163,594.5729001773104
2026-08-21,SAMA,HALD,capesize,4.72,28,True,12.1646114730964,602.2016686875464
2026-08-22,SAMA,HALD,capesize,4.69,30,False,11.405414039902452,602.1285920783046
2026-08-23,SAMA,HALD,capesize,4.69,28,True,13.651262048021385,601.9466955334798
2026-08-24,SAMA,HALD,capesize,4.67,28,False,10.396408951599167,596.284182771368
2026-08-25,SAMA,HALD,capesize,4.69,31,False,11.875468975615867,594.7820821182446
2026-08-26,SAMA,HALD,capesize,4.72,34,False,10.486688784369207,597.2191833483654
2026-08-27,SAMA,HALD,capesize,4.7,34,False,13.739466875492171,594.4580397001871
2026-08-28,SAMA,HALD,capesize,4.71,31,False,13.19430860031424,590.8985661791227
2026-07-24,SAMA,HALD,handysize,9.23,35,False,13.20452409824483,593.8635192052556
2026-07-25,SAMA,HALD,handysize,9.29,28,False,11.065715989192558,594.0985116216818
2026-07-26,SAMA,HALD,handysize,9.25,38,False,13.82396628363279,604.1320275303412
2026-07-27,SAMA,HALD,handysize,9.29,38,False,11.738727299734975,590.5494021903468
2026-07-28,SAMA,HALD,handysize,9.32,35,False,13.222701199001627,601.2855648948844
2026-07-29,SAMA,HALD,handysize,9.22,36,False,10.209969367430547,598.5653992424559
2026-07-30,SAMA,HALD,handysize,9.27,33,False,11.373437582036862,594.723535194014
2026-07-31,SAMA,HALD,handysize,9.29,34,False,11.871959201598637,592.4016250797421
2026-08-01,SAMA,HALD,handysize,9.18,36,False,10.450855699362435,591.3760152049913
2026-08-02,SAMA,HALD,handysize,9.29,34,False,12.41752653104975,597.1680706402101
2026-08-03,SAMA,HALD,handysize,9.3,29,False,12.036123134322473,597.9523549850487
2026-08-04,SAMA,HALD,handysize,9.26,33,False,13.70600301017052,604.0454070578761
2026-08-05,SAMA,HALD,handysize,9.29,35,False,10.485927103656977,604.1948689606772
2026-08-06,SAMA,HALD,handysize,9.2,30,True,10.33606598264637,590.0367373357907
2026-08-07,SAMA,HALD,handysize,9.25,34,False,11.93494616532898,596.287682212372
2026-08-08,SAMA,HALD,handysize,9.22,32,False,10.42979045268035,590.3575494999792
2026-08-09,SAMA,HALD,handysize,9.33,38,False,13.285389778892437,604.4024563972238
2026-08-10,SAMA,HALD,handysize,9.27,38,False,12.96225635739928,591.6107306566809
2026-08-11,SAMA,HALD,handysize,9.25,31,False,11.682618157117169,597.0079096362315
2026-08-12,SAMA,HALD,handysize,9.29,34,False,12.41886827065765,592.6110329165961
2026-08-13,SAMA,HALD,handysize,9.21,29,False,10.71344126088339,593.3030603301106
2026-08-14,SAMA,HALD,handysize,9.31,37,True,12.7735990160534,597.3850697639795
2026-08-15,SAMA,HALD,handysize,9.27,37,False,10.083883837416433,601.182972930123
2026-08-16,SAMA,HALD,handysize,9.25,35,False,13.433502929457799,598.587394293051
2026-08-17,SAMA,HALD,handysize,9.28,34,False,12.346977934004384,597.1322958016715
2026-08-18,SAMA,HALD,handysize,9.31,36,False,11.20568711634253,596.2747820959687
2026-08-19,SAMA,HALD,handysize,9.32,35,True,13.139099507553656,603.0999230230308
2026-08-20,SAMA,HALD,handysize,9.29,37,False,10.336538477896163,594.5729001773104
2026-08-21,SAMA,HALD,handysize,9.31,28,True,12.1646114730964,602.2016686875464
2026-08-22,SAMA,HALD,handysize,9.26,30,False,11.405414039902452,602.1285920783046
2026-08-23,SAMA,HALD,handysize,9.26,28,True,13.651262048021385,601.9466955334798
2026-08-24,SAMA,HALD,handysize,9.22,28,False,10.396408951599167,596.284182771368
2026-08-25,SAMA,HALD,handysize,9.26,31,False,11.875468975615867,594.7820821182446
2026-08-26,SAMA,HALD,handysize,9.31,34,False,10.486688784369207,597.2191833483654
2026-08-27,SAMA,HALD,handysize,9.26,34,False,13.739466875492171,594.4580397001871
2026-08-28,SAMA,HALD,handysize,9.29,31,False,13.19430860031424,590.8985661791227
2026-07-24,SAMA,HALD,panamax,6.28,35,False,13.20452409824483,593.8635192052556
2026-07-25,SAMA,HALD,panamax,6.33,28,False,11.065715989192558,594.0985116216818
2026-07-26,SAMA,HALD,panamax,6.3,38,False,13.82396628363279,604.1320275303412
2026-07-27,SAMA,HALD,panamax,6.32,38,False,11.738727299734975,590.5494021903468
2026-07-28,SAMA,HALD,panamax,6.34,35,False,13.222701199001627,601.2855648948844
2026-07-29,SAMA,HALD,panamax,6.28,36,False,10.209969367430547,598.5653992424559
2026-07-30,SAMA,HALD,panamax,6.31,33,False,11.373437582036862,594.723535194014
2026-07-31,SAMA,HALD,panamax,6.33,34,False,11.871959201598637,592.4016250797421
2026-08-01,SAMA,HALD,panamax,6.25,36,False,10.450855699362435,591.3760152049913
2026-08-02,SAMA,HALD,panamax,6.33,34,False,12.41752653104975,597.1680706402101
2026-08-03,SAMA,HALD,panamax,6.33,29,False,12.036123134322473,597.9523549850487
2026-08-04,SAMA,HALD,panamax,6.3,33,False,13.70600301017052,604.0454070578761
2026-08-05,SAMA,HALD,panamax,6.32,35,False,10.485927103656977,604.1948689606772
2026-08-06,SAMA,HALD,panamax,6.26,30,True,10.33606598264637,590.0367373357907
2026-08-07,SAMA,HALD,panamax,6.3,34,False,11.93494616532898,596.287682212372
2026-08-08,SAMA,HALD,panamax,6.28,32,False,10.42979045268035,590.3575494999792
2026-08-09,SAMA,HALD,panamax,6.35,38,False,13.285389778892437,604.4024563972238
2026-08-10,SAMA,HALD,panamax,6.31,38,False,12.96225635739928,591.6107306566809
2026-08-11,SAMA,HALD,panamax,6.29,31,False,11.682618157117169,597.0079096362315
2026-08-12,SAMA,HALD,panamax,6.33,34,False,12.41886827065765,592.6110329165961
2026-08-13,SAMA,HALD,panamax,6.27,29,False,10.71344126088339,593.3030603301106
2026-08-14,SAMA,HALD,panamax,6.34,37,True,12.7735990160534,597.3850697639795
2026-08-15,SAMA,HALD,panamax,6.31,37,False,10.083883837416433,601.182972930123
2026-08-16,SAMA,HALD,panamax,6.29,35,False,13.433502929457799,598.587394293051
2026-08-17,SAMA,HALD,panamax,6.32,34,False,12.346977934004384,597.1322958016715
2026-08-18,SAMA,HALD,panamax,6.34,36,False,11.20568711634253,596.2747820959687
2026-08-19,SAMA,HALD,panamax,6.35,35,True,13.139099507553656,603.0999230230308
2026-08-20,SAMA,HALD,panamax,6.32,37,False,10.336538477896163,594.5729001773104
2026-08-21,SAMA,HALD,panamax,6.34,28,True,12.1646114730964,602.2016686875464
2026-08-22,SAMA,HALD,panamax,6.3,30,False,11.405414039902452,602.1285920783046
2026-08-23,SAMA,HALD,panamax,6.3,28,True,13.651262048021385,601.9466955334798
2026-08-24,SAMA,HALD,panamax,6.27,28,False,10.396408951599167,596.284182771368
2026-08-25,SAMA,HALD,panamax,6.3,31,False,11.875468975615867,594.7820821182446
2026-08-26,SAMA,HALD,panamax,6.34,34,False,10.486688784369207,597.2191833483654
2026-08-27,SAMA,HALD,panamax,6.31,34,False,13.739466875492171,594.4580397001871
2026-08-28,SAMA,HALD,panamax,6.32,31,False,13.19430860031424,590.8985661791227
2026-07-24,SAMA,HALD,supramax,6.82,35,False,13.20452409824483,593.8635192052556
2026-07-25,SAMA,HALD,supramax,6.86,28,False,11.065715989192558,594.0985116216818
2026-07-26,SAMA,HALD,supramax,6.84,38,False,13.82396628363279,604.1320275303412
2026-07-27,SAMA,HALD,supramax,6.86,38,False,11.738727299734975,590.5494021903468
2026-07-28,SAMA,HALD,supramax,6.89,35,False,13.222701199001627,601.2855648948844
2026-07-29,SAMA,HALD,supramax,6.81,36,False,10.209969367430547,598.5653992424559
2026-07-30,SAMA,HALD,supramax,6.85,33,False,11.373437582036862,594.723535194014
2026-07-31,SAMA,HALD,supramax,6.87,34,False,11.871959201598637,592.4016250797421
2026-08-01,SAMA,HALD,supramax,6.79,36,False,10.450855699362435,591.3760152049913
2026-08-02,SAMA,HALD,supramax,6.87,34,False,12.41752653104975,597.1680706402101
2026-08-03,SAMA,HALD,supramax,6.87,29,False,12.036123134322473,597.9523549850487
2026-08-04,SAMA,HALD,supramax,6.85,33,False,13.70600301017052,604.0454070578761
2026-08-05,SAMA,HALD,supramax,6.86,35,False,10.485927103656977,604.1948689606772
2026-08-06,SAMA,HALD,supramax,6.8,30,True,10.33606598264637,590.0367373357907
2026-08-07,SAMA,HALD,supramax,6.83,34,False,11.93494616532898,596.287682212372
2026-08-08,SAMA,HALD,supramax,6.82,32,False,10.42979045268035,590.3575494999792
2026-08-09,SAMA,HALD,supramax,6.89,38,False,13.285389778892437,604.4024563972238
2026-08-10,SAMA,HALD,supramax,6.85,38,False,12.96225635739928,591.6107306566809
2026-08-11,SAMA,HALD,supramax,6.83,31,False,11.682618157117169,597.0079096362315
2026-08-12,SAMA,HALD,supramax,6.86,34,False,12.41886827065765,592.6110329165961
2026-08-13,SAMA,HALD,supramax,6.81,29,False,10.71344126088339,593.3030603301106
2026-08-14,SAMA,HALD,supramax,6.88,37,True,12.7735990160534,597.3850697639795
2026-08-15,SAMA,HALD,supramax,6.85,37,False,10.083883837416433,601.182972930123
2026-08-16,SAMA,HALD,supramax,6.83,35,False,13.433502929457799,598.587394293051
2026-08-17,SAMA,HALD,supramax,6.86,34,False,12.346977934004384,597.1322958016715
2026-08-18,SAMA,HALD,supramax,6.88,36,False,11.20568711634253,596.2747820959687
2026-08-19,SAMA,HALD,supramax,6.89,35,True,13.139099507553656,603.0999230230308
2026-08-20,SAMA,HALD,supramax,6.87,37,False,10.336538477896163,594.5729001773104
2026-08-21,SAMA,HALD,supramax,6.88,28,True,12.1646114730964,602.2016686875464
2026-08-22,SAMA,HALD,supramax,6.84,30,False,11.405414039902452,602.1285920783046
2026-08-23,SAMA,HALD,supramax,6.84,28,True,13.651262048021385,601.9466955334798
2026-08-24,SAMA,HALD,supramax,6.81,28,False,10.396408951599167,596.284182771368
2026-08-25,SAMA,HALD,supramax,6.84,31,False,11.875468975615867,594.7820821182446
2026-08-26,SAMA,HALD,supramax,6.88,34,False,10.486688784369207,597.2191833483654
2026-08-27,SAMA,HALD,supramax,6.85,34,False,13.739466875492171,594.4580397001871
2026-08-28,SAMA,HALD,supramax,6.86,31,False,13.19430860031424,590.8985661791227
2026-07-24,SAMA,PRDP,capesize,4.56,20,False,10.168713057338913,593.8635192052556
2026-07-25,SAMA,PRDP,capesize,4.59,17,False,12.594328076348162,594.0985116216818
2026-07-26,SAMA,PRDP,capesize,4.57,18,False,11.865551946137685,604.1320275303412
2026-07-27,SAMA,PRDP,capesize,4.59,17,False,12.877818691455694,590.5494021903468
2026-07-28,SAMA,PRDP,capesize,4.6,18,False,10.086837185671612,601.2855648948844
2026-07-29,SAMA,PRDP,capesize,4.56,22,False,11.670965637397547,598.5653992424559
2026-07-30,SAMA,PRDP,capesize,4.58,21,False,11.917457116445643,594.723535194014
2026-07-31,SAMA,PRDP,capesize,4.59,15,False,13.529678112305296,592.4016250797421
2026-08-01,SAMA,PRDP,capesize,4.54,18,False,12.31134878314279,591.3760152049913
2026-08-02,SAMA,PRDP,capesize,4.59,16,False,13.92119963542226,597.1680706402101
2026-08-03,SAMA,PRDP,capesize,4.6,18,False,13.249917397362115,597.9523549850487
2026-08-04,SAMA,PRDP,capesize,4.58,22,False,13.515542811201296,604.0454070578761
2026-08-05,SAMA,PRDP,capesize,4.59,22,False,10.08929750451733,604.1948689606772
2026-08-06,SAMA,PRDP,capesize,4.55,19,False,10.247167894760835,590.0367373357907
2026-08-07,SAMA,PRDP,capesize,4.57,16,False,12.413850262823523,596.287682212372
2026-08-08,SAMA,PRDP,capesize,4.56,22,False,10.46835452740931,590.3575494999792
2026-08-09,SAMA,PRDP,capesize,4.61,19,False,13.616694831639732,604.4024563972238
2026-08-10,SAMA,PRDP,capesize,4.58,18,False,12.559407534675163,591.6107306566809
2026-08-11,SAMA,PRDP,capesize,4.57,16,False,11.544845233162743,597.0079096362315
2026-08-12,SAMA,PRDP,capesize,4.59,22,False,13.310332784908598,592.6110329165961
2026-08-13,SAMA,PRDP,capesize,4.55,17,False,11.546899994284992,593.3030603301106
2026-08-14,SAMA,PRDP,capesize,4.6,15,False,13.15838678950038,597.3850697639795
2026-08-15,SAMA,PRDP,capesize,4.58,18,False,12.48050618569351,601.182972930123
2026-08-16,SAMA,PRDP,capesize,4.57,18,False,10.254844544483491,598.587394293051
2026-08-17,SAMA,PRDP,capesize,4.59,16,False,13.716171481382823,597.1322958016715
2026-08-18,SAMA,PRDP,capesize,4.6,17,False,13.89162401211162,596.2747820959687
2026-08-19,SAMA,PRDP,capesize,4.61,22,True,13.412686792321226,603.0999230230308
2026-08-20,SAMA,PRDP,capesize,4.59,21,False,10.09667715385658,594.5729001773104
2026-08-21,SAMA,PRDP,capesize,4.6,15,False,11.54263962349884,602.2016686875464
2026-08-22,SAMA,PRDP,capesize,4.58,22,False,10.926638858332637,602.1285920783046
2026-08-23,SAMA,PRDP,capesize,4.58,22,False,11.087541235044945,601.9466955334798
2026-08-24,SAMA,PRDP,capesize,4.55,16,False,10.163050853283895,596.284182771368
2026-08-25,SAMA,PRDP,capesize,4.58,21,False,12.137784380544185,594.7820821182446
2026-08-26,SAMA,PRDP,capesize,4.6,15,False,12.78484102817945,597.2191833483654
2026-08-27,SAMA,PRDP,capesize,4.58,19,False,13.643448624976383,594.4580397001871
2026-08-28,SAMA,PRDP,capesize,4.59,19,True,11.904492708840863,590.8985661791227
2026-07-24,SAMA,PRDP,handysize,8.99,20,False,10.168713057338913,593.8635192052556
2026-07-25,SAMA,PRDP,handysize,9.05,17,False,12.594328076348162,594.0985116216818
2026-07-26,SAMA,PRDP,handysize,9.02,18,False,11.865551946137685,604.1320275303412
